,FR_TIME,TIME_FRACTIONAL_MS,EXP_SEQ_NUM,TX_MSG_NUM,STEP_NUM,MODULE,BW,SF,CR,CRC_EN,LDRO,SYNC,IQ_INVERT,FREQUENCY,TX_POWER,DISABLE_AMPL,MSG_LEN,ACCOMP_INFO,DEV_ID,MODEM_ID,IF_CHAN,COUNT_MS,RSSI_CHANNEL,RSSI_SIGNAL,SNR,SNR_MAX,SNR_MIN
0,2000-01-01 03:59:28,0,2,0,6941,13,7,10,1,1,0,18,0x00,399887500,0,1,4,0xDEADBEAF12438850DEADBEAF5500F101,9,0,1,3873384,197.00,198.00,12.00,0.00,0.00
1,2000-01-01 04:18:10,0,2,0,7500,13,7,10,1,1,0,18,0x00,399887500,0,1,4,0xDEADBEAF12438850DEADBEAF5500F101,9,0,1,1102959,197.00,198.00,11.50,0.00,0.00
2,2000-01-01 07:09:25,0,2,0,12622,13,7,10,1,1,0,18,0x00,399887500,0,1,4,0xDEADBEAF12438850DEADBEAF5500F101,9,0,1,1987970,196.00,197.00,11.50,0.00,0.00
3,2000-01-01 08:38:05,0,2,0,15274,13,7,10,1,1,0,18,0x00,399887500,0,1,4,0xDEADBEAF12438850DEADBEAF5500F101,9,0,1,1002540,196.00,198.00,12.75,0.00,0.00
