,FR_TIME,TIME_FRACTIONAL_MS,EXP_SEQ_NUM,TX_MSG_NUM,STEP_NUM,MODULE,BW,SF,CR,CRC_EN,LDRO,SYNC,IQ_INVERT,FREQUENCY,TX_POWER,DISABLE_AMPL,MSG_LEN,ACCOMP_INFO,DEV_ID,MODEM_ID,IF_CHAN,COUNT_MS,RSSI_CHANNEL,RSSI_SIGNAL,SNR,SNR_MAX,SNR_MIN
0,2000-01-01 07:41:35,0,2,0,13584,13,7,10,1,1,0,18,0x00,399887500,0,1,4,0xDEADBEAF12438850DEADBEAF5500F101,9,2,1,825907,198.00,199.00,11.75,0.00,0.00
1,2000-01-01 08:44:36,0,2,0,15469,13,7,10,1,1,0,18,0x00,399887500,0,1,4,0xDEADBEAF12438850DEADBEAF5500F101,9,2,1,1522305,198.00,199.00,12.00,0.00,0.00
2,2000-01-01 10:44:04,0,2,0,19044,13,7,10,1,1,0,18,0x00,399887500,0,1,4,0xDEADBEAF12438850DEADBEAF5500F101,9,2,1,1449662,198.00,199.00,12.50,0.00,0.00
